Jitter,Shimmer,HNR,NHR,VTL,VFER,GNE,GQ,F0,F1,F2,F3,Label
1.3866666666666674e-05,0.008376058,22.96589313364041,0.04172596424525992,22.43,0.9999999954391052,0.9949425349128305,0.5841955094927869,361.71,390.17,957.93,2460.43,1
0.0,0.0057758368,20.653529150677542,0.04618184837406561,27.45,0.9999999803407387,0.9914071862639144,0.6352003784400679,202.48,318.76,2458.3,3224.81,1
2.6153846153846157e-05,0.012872549,17.074187922597467,0.0553275203446202,10.76,0.8999999939755938,0.9802993313514432,0.7665782851506181,292.98,813.44,1399.43,2667.56,1
6.165413533834577e-06,0.0032587266,21.928735237629244,0.043613395577042594,31.23,0.9999999796218944,0.9935881934898656,0.6842581472015709,256.75,280.19,2743.23,3488.71,1
0.00017963636363636364,0.025341427,22.359845513592813,0.04280850228303573,22.36,0.694117484969459,0.9720710375384543,0.4589538363572755,110.3,391.41,1700.91,2795.23,1
0.00027842931937172775,0.03035876,21.4615099632301,0.04452060443118108,19.11,0.7244897435955611,0.9862899693267474,0.5264741775080702,243.51,457.92,1957.64,2988.82,1
6.333333333333343e-06,0.0038604736,21.02570365953279,0.04540150069472114,16.37,0.9999999855383467,0.9921413341425502,0.6312828132567407,356.83,534.53,1408.09,3201.05,1
0.00039353658536585366,0.009396995,20.015739884562375,0.04758338300211711,13.16,0.9999999907214855,0.989902997752009,0.6351376847204451,232.1,664.9,1217.4,2538.99,1
4.948453608247436e-06,0.004221808,18.80653227340405,0.05048839373779664,27.16,0.9999999643810366,0.986630783174685,0.5794218349002701,251.06,322.15,2558.94,3410.38,1
0.0,0.0024329154,19.659901799452676,0.04840294061932531,28.4,0.9999999479422664,0.9891206250448107,0.6229072712881686,117.71,308.15,2232.57,2926.76,1
3.111111111111119e-06,0.008879598,17.09177026979062,0.05527375072133133,9.8,0.9999999917735092,0.9808171357249776,0.6144432236350739,248.75,892.59,1361.75,3028.99,1
0.00017642857142857144,0.0038359505,24.718338338984662,0.03888276088522285,13.65,0.9999998983477645,0.9965060706191118,0.6161532241986174,134.59,640.85,2083.5,3482.56,1
0.0005516981132075472,0.0036730496,23.385307166146696,0.04100830033374632,20.24,0.9999999791146588,0.99537808498426,0.756440582128091,152.86,432.24,1489.69,3156.01,1
0.0,0.0018066172,22.581801417761714,0.04240558141783028,30.6,0.9999998380815027,0.9937551854123026,0.6981830875335203,153.02,285.97,2412.81,2947.43,1
5e-06,0.0076076803,20.817109422216372,0.045835586220312925,13.56,0.9999999886119636,0.9916850870961833,0.5860033305320127,103.37,645.07,1128.26,2321.14,1
0.0,0.0091832215,16.72288310351817,0.056424228166436975,10.24,0.9999999895143358,0.979105889338498,0.7293869106839352,243.13,854.26,1325.62,3126.06,1
6.956521739130453e-06,0.004193845,18.476684753687778,0.05134344025415603,11.05,0.999999989099239,0.985956507359457,0.634833110770336,262.25,791.85,1271.09,2609.04,1
0.00012944444444444443,0.010034366,19.413917049809516,0.0489861890572016,14.68,0.6729152008898874,0.9813805950390854,0.5983698575962586,290.02,595.86,1986.98,3153.85,1
1.7865168539325843e-05,0.00087317993,25.64301442484924,0.03753329049235984,13.95,0.9999995059821309,0.9972100274588088,0.5718363490827868,105.02,627.2,2126.15,3292.9,1
0.0,0.0028193546,22.83929006451124,0.04194755788842332,18.77,0.999999969461607,0.9948071954850375,0.502864474215317,228.29,466.29,0.0,3041.86,1
3.4666666666666665e-05,0.004603068,14.61927459560867,0.06402345985268407,23.88,0.9148935273046064,0.9575466775164713,0.6676116649678324,323.22,366.45,2576.91,3352.51,1
0.0001298076923076923,0.0030701235,19.905382322426178,0.04783457123992674,15.34,0.5899914167149438,0.9829321346085982,0.6165393727627474,119.71,570.51,1924.52,2957.32,1
0.0004902857142857144,0.006702096,18.20653974537219,0.052065599179099906,9.99,0.9999999910102849,0.9849085278024777,0.6144132050223093,224.86,876.18,1449.4,3318.07,1
0.0006116666666666666,0.009429932,17.290510999562365,0.05467315812138474,10.43,0.9999999950388445,0.9815031677399142,0.5482582917010406,226.49,838.8,1389.05,2868.84,1
3.9024390243902435e-06,0.0035597638,22.769852845493073,0.04207009637376055,28.8,0.9999999804192367,0.9947211734036469,0.7003866487269339,274.91,303.85,2511.08,3047.21,1
0.00024486486486486486,0.019290822,22.214864437386094,0.043075849212781195,19.18,0.8421051432878589,0.9866018226726099,0.5233016260870526,201.63,456.25,1927.6,2777.06,1
9.21568627450978e-06,0.0052789426,19.675338391625832,0.04836680208363756,18.26,0.9999999766978528,0.9892485565614914,0.6066374189612099,266.86,479.12,807.64,2899.07,1
6.317880794701987e-05,0.0009494807,26.95276277972114,0.035774639089538186,14.54,0.9999993975446417,0.9979203305036254,0.6644039433201997,100.19,601.88,2230.0,3134.65,1
1.1527777777777764e-05,0.00378312,21.605005117161017,0.04423799042809466,20.8,0.9999999703043748,0.9930992513753275,0.6484508281066071,256.05,420.76,2708.67,3388.36,1
0.00037602739726027396,0.0062918467,13.194723699159939,0.07044871187307304,32.49,0.9999998774515484,0.9517461725617985,0.4585277225838675,128.48,269.28,2170.23,2853.67,1
9.864253393665159e-05,0.0044740704,25.300953453022593,0.03802143529838751,20.45,0.9999999799379418,0.9969890503122972,0.5457195213130057,152.3,427.94,2328.66,3035.79,1
5.573770491803276e-06,0.00855918,16.178183406515195,0.05821337311026313,9.42,0.9999999854563059,0.9764390018103962,0.5612939801952715,255.7,928.5,1395.5,3296.59,1
4.948453608247425e-06,0.017308814,20.113361018028375,0.047363373322992744,14.09,0.999999984821907,0.9902531563363398,0.6698374795384064,79.83,620.92,1143.7,2412.73,1
0.0002784057971014493,0.007825989,19.5272119923382,0.04871582172840866,12.52,0.9999999934866887,0.988955578879036,0.5482260052848795,227.15,699.14,1096.42,2495.89,1
5.672514619883041e-05,0.009766696,18.095262789717257,0.05236900958171139,10.37,0.9545454474463103,0.9843175273995961,0.6247643803280366,280.18,843.55,1404.89,3180.0,1
4.3862068965517245e-05,0.0030797499,20.75816857172103,0.04595975055086642,32.51,0.9999999621655647,0.9912253467842244,0.6104716778487415,117.69,269.13,2142.83,2844.54,1
0.0,0.0026758215,18.14964788435451,0.05222028133566946,25.12,0.9999999409029844,0.9848305306850713,0.608345353432946,240.05,348.3,2654.08,3380.26,1
2.5934065934065932e-05,0.0075150374,22.561879729885074,0.042441435550306904,20.27,0.9574467817568171,0.9941342086831135,0.6526668531630747,350.54,431.78,1028.37,3077.92,1
4.166666666666678e-06,0.015267055,17.30730323046312,0.054623009594117214,9.82,0.9999999961034903,0.9817293178151032,0.7616759695467112,300.12,890.69,1456.43,3092.25,1
0.00021989304812834222,0.010116577,20.738844979656058,0.046000604030979275,17.81,0.7399980155533844,0.9738605593476034,0.5111208261340656,203.47,491.36,1903.41,2878.6,1
4.722222222222235e-06,0.0021197002,22.069566868261152,0.04334715106315189,20.69,0.999999977136874,0.9937705896049964,0.6685403030284207,262.01,422.93,824.28,2848.72,1
3.1860465116279086e-05,0.011046654,18.951063997042684,0.050122640083166914,13.83,0.9772727209882642,0.9873351361036521,0.7521289522210023,145.9,632.7,1098.47,2258.91,1
5.094339622641523e-06,0.009075813,16.980994617937952,0.05561427614256632,9.42,0.9999999959544467,0.9803452268705939,0.7220823860643022,252.92,928.45,1289.41,2938.99,1
3.7837837837837937e-06,0.0057964153,16.385436631458358,0.05751940668493387,27.08,0.9999999840211181,0.9770889290685866,0.7674161110897854,287.33,323.15,2573.25,2777.65,1
1.081081081081084e-06,0.0027665421,20.39028287436312,0.046750199886254395,31.45,0.999999976617,0.990546821225941,0.6422070463765058,231.6,278.24,2309.14,3124.0,1
0.00018628205128205124,0.011956826,20.299708485611355,0.04694899935722278,14.66,0.9999999920996021,0.9906881220511593,0.6505748948193928,196.24,596.67,1204.19,2629.19,1
3.111111111111119e-06,0.008879598,17.09177026979062,0.05527375072133133,9.8,0.9999999917735092,0.9808171357249776,0.6144432236350739,248.75,892.59,1361.75,3028.99,1
5.1282051282051286e-05,0.009855025,21.936477680159403,0.04359867342948755,27.05,0.9499999905901948,0.9935689285056609,0.6179270272486636,234.69,323.49,2501.7,3254.9,1
0.0002596984924623116,0.02892545,20.503941776614894,0.04650310210044746,17.67,0.627450834432252,0.9867468227447925,0.5508639138709853,273.03,495.32,2003.11,3035.55,1
4.273504273504265e-05,0.0017512395,25.15775989128625,0.038229573333346596,14.71,0.9999999741033575,0.9969418412511057,0.6834905565337979,128.23,594.81,1940.0,3344.53,1
6.436781609195412e-06,0.0054654526,20.45592217470717,0.04660717874801147,13.72,0.9999999923079486,0.9910365977668607,0.5739283510571899,116.1,637.54,1199.49,2336.1,1
0.0007590000000000001,0.00551178,20.40092889602048,0.04672694371625854,12.21,0.9999999808891766,0.9908431232896948,0.5884316672345979,220.3,716.61,1096.48,2508.42,1
0.0,0.0027025011,21.91591552251554,0.04363779396103427,23.73,0.99999993643023,0.9935629905295987,0.7018860363024135,215.84,368.76,2670.27,3348.17,1
0.00021911949685534594,0.016239144,21.204375141346144,0.045036169387083,20.55,0.7142833653126338,0.9779206293471583,0.5584110985884293,118.13,425.86,1841.2,2676.72,1
3.5625000000000005e-05,0.016067186,16.628387666424224,0.05672668532838329,10.6,0.8199999726483407,0.9782283518717971,0.725973655513328,332.95,825.75,1357.54,2709.72,1
1.34090909090909e-05,0.006047162,24.15828856035276,0.03974833175162446,20.14,0.9555555475319494,0.996147389282684,0.7822323263936991,278.7,434.46,1190.14,2775.59,1
6.23376623376625e-06,0.0036252504,17.367950838699073,0.05444265442463618,27.85,0.9999999832366449,0.9814174203839576,0.49881251320781056,270.71,314.24,2494.1,3012.38,1
3.91304347826087e-06,0.010783652,17.080796465837096,0.05530729809881207,9.64,0.9999999965560752,0.980766852926862,0.5110617745620429,304.99,907.99,1450.43,3295.9,1
0.00024708333333333337,0.014231999,17.631072283258916,0.053673775980063,12.06,0.9999999900574262,0.9829726841698649,0.7104397518119958,141.62,725.42,1107.87,2284.79,1
6.23376623376625e-06,0.0036252504,17.367950838699073,0.05444265442463618,27.85,0.9999999832366449,0.9814174203839576,0.49881251320781056,270.71,314.24,2494.1,3012.38,1
5.55555555555557e-06,0.00693122,21.164738044857184,0.045116707356350955,17.83,0.9999999880279463,0.9923761142332028,0.6904684221163883,352.97,490.76,868.94,2881.98,1
0.00034717241379310344,0.000790721,26.48054459750256,0.03638938072904422,25.77,0.9999998257428941,0.9977388213397991,0.58108258766932,128.53,339.6,2013.41,2777.28,1
7.32142857142857e-05,0.012626103,24.04781426691021,0.03992364321069983,24.14,0.9885057369469413,0.9960067494128405,0.7143697977403436,232.0,362.54,838.69,2531.37,1
9.619047619047618e-05,0.0027186803,21.37015589269463,0.044702415342870616,14.83,0.9999999768408722,0.9926902017259488,0.6392376524411242,146.53,589.85,1039.64,2518.66,1
1.1527777777777764e-05,0.00378312,21.605005117161017,0.04423799042809466,20.8,0.9999999703043748,0.9930992513753275,0.6484508281066071,256.05,420.76,2708.67,3388.36,1
3.3333333333333422e-06,0.010688977,15.586739738961679,0.06028912346475387,9.09,0.9999999900678886,0.973096654109163,0.6617131887089674,330.42,962.11,1538.9,3351.56,1
0.0006738255033557048,0.0010740549,25.030199680135862,0.038416916208411526,16.53,0.9999999234942633,0.9968438748018635,0.6966130181392022,108.2,529.49,2184.03,3089.48,1
7.657894736842105e-05,0.0050762496,18.204090639367315,0.05207223912753545,14.62,0.5508465939889713,0.9866616504304043,0.6629662737128126,307.36,598.46,1845.27,3059.98,1
3.111111111111119e-06,0.008879598,17.09177026979062,0.05527375072133133,9.8,0.9999999917735092,0.9808171357249776,0.6144432236350739,248.75,892.59,1361.75,3028.99,1
0.00039574257425742577,0.008047273,19.84256436541576,0.04797874112166871,12.79,0.9999999887714502,0.9896857506070152,0.7264222676916163,201.02,683.94,1282.98,2552.99,1
1.647058823529412e-05,0.0055218865,18.820418617331207,0.05045302116503171,23.83,0.9583333129450805,0.9866247417885324,0.7803226850887781,287.69,367.11,2211.22,3315.08,1
0.00024069444444444447,0.032107,22.885786928166766,0.04186590138341948,18.97,0.5999998910913941,0.9882653035009553,0.507664134996514,109.46,461.22,1842.13,2717.37,1
5.094339622641523e-06,0.009075813,16.980994617937952,0.05561427614256632,9.42,0.9999999959544467,0.9803452268705939,0.7220823860643022,252.92,928.45,1289.41,2938.99,1
0.0001572964972866305,0.004746034,20.381406461499022,0.04676960806112898,15.25,0.5819003817162806,0.9873683578515365,0.5130522781243434,127.41,573.82,1859.13,2925.78,1
5.333333333333347e-07,0.0021805826,21.86363705796677,0.04373757322444693,18.49,0.9999999283697374,0.9934982841159276,0.5824194216565071,247.32,473.31,881.35,2821.94,1
0.0003511904761904762,0.006749471,18.86947119250551,0.05032846573074306,11.22,0.9999999807671781,0.9871413928845806,0.5748449533775237,200.8,779.56,1479.22,2204.1,1
1.615384615384615e-05,0.0066598747,13.855721818166112,0.06731413069253653,22.79,0.9999999716947855,0.9582227775278314,0.7639208784882562,334.73,383.95,2672.08,3444.55,1
6.538461538461539e-06,0.004384261,24.11921164959594,0.03981016657487679,26.65,0.9999999943464707,0.9961171770678132,0.6588859754697657,274.3,328.32,816.0,2576.32,1
3.051851851851853e-05,0.008365434,23.54951796659762,0.04073399735834376,16.08,0.9999999755016397,0.9955352998695112,0.6669056866576617,137.29,544.08,1759.2,2798.02,1
2.049079754601227e-05,0.0059576677,18.930694527897746,0.05017386617411963,22.1,0.9523808999459443,0.9849952819758714,0.6796415724910984,281.64,396.02,2609.28,3394.32,1
8.828828828828828e-06,0.009992445,20.797441875255327,0.04587694307079263,14.1,0.9999999932069495,0.9916618228034064,0.5378693680791594,121.95,620.38,1095.75,2380.8,1
7.466666666666678e-06,0.0028238932,24.56058712499685,0.03912273200571574,20.38,0.999999980359672,0.996490876469642,0.5373723012264487,259.33,429.39,1106.8,3022.09,1
0.00027552941176470593,0.0047251983,25.65574948625117,0.03751535857267087,27.04,0.9999999714096741,0.9972091347567686,0.6666928573950996,233.38,323.54,982.57,2610.94,1
1.0869565217391297e-06,0.0019169683,15.999475865480205,0.05882534308193811,27.6,0.9999996190226387,0.9749022447005402,0.5776163404905127,143.52,316.97,2181.99,2774.55,1
2.8478260869565225e-05,0.005732495,17.98594660873557,0.05267053682432104,11.89,0.9999999935904201,0.9843365299095833,0.5805868077229211,185.01,735.86,1171.37,2759.48,1
2.4042553191489366e-05,0.007452295,16.825041217207414,0.05610085204373325,21.12,0.9270832800113187,0.9779930202000408,0.5616783329307584,346.15,414.25,2688.72,3540.56,1
9.151079136690648e-05,0.003848508,15.21735779671583,0.061662325795297526,30.13,0.9999998576302499,0.969606790348474,0.7317654262677209,105.62,290.43,2096.57,2921.71,1
0.0004979545454545455,0.005973816,17.211564039808405,0.05491016575040528,10.57,0.9999999936833474,0.9813184136078108,0.6904410778215848,223.39,827.54,1315.21,2638.15,1
8.636363636363639e-06,0.0031717473,10.727619886921223,0.08526879363776205,22.08,0.9999999297547582,0.9212506476621504,0.6259476349912525,246.99,396.28,2459.84,2929.77,1
3.960396039603971e-06,0.0064757694,16.541282491112224,0.05700837441656149,10.65,0.9999999973254414,0.9782850909361768,0.6824376444657074,349.95,821.22,1267.67,2687.3,1
5.714285714285729e-06,0.005363101,21.535485160590678,0.044374460672751234,25.22,0.9999999950250551,0.9929606233266691,0.5914412452910932,286.44,346.88,866.13,2613.34,1
0.00010192307692307691,0.0034848726,18.21117884304862,0.05205302642642569,30.6,0.9999999130411087,0.9841282992381942,0.5477813397748003,130.19,285.94,2059.97,2987.77,1
1.7974683544303795e-05,0.006582719,23.23220402105639,0.04126739768000705,22.55,0.950617249917813,0.9951983745735812,0.7540998978033318,284.39,388.06,827.1,2394.42,1
5.319148936170194e-06,0.0049704695,11.818678262547103,0.0780111630480456,22.56,0.9999999159579057,0.9369606707438605,0.6629662737128126,256.7,387.86,2566.15,3221.98,1
0.0004979545454545455,0.005973816,17.211564039808405,0.05491016575040528,10.57,0.9999999936833474,0.9813184136078108,0.6904410778215848,223.39,827.54,1315.21,2638.15,1
0.00012864197530864196,0.006228977,21.345466152365763,0.04475180751125784,30.93,0.999999988533874,0.9926510487271868,0.5955343261059215,234.65,282.9,2567.98,3357.38,1
2.0268456375838934e-05,0.0013857848,20.30566487639487,0.04693587390027557,33.15,0.9999999361031109,0.9888507174255085,0.5518601664910734,125.79,263.96,2016.87,3082.21,1
0.00021224489795918368,0.030117268,20.405703545883515,0.04671652103639022,15.98,0.7099998595572521,0.9826423735437244,0.5095019898308458,261.18,547.45,1946.96,2973.27,1
0.0,0.0034491546,22.118121000045303,0.043256110650084424,24.1,0.9999999947693134,0.993857723297073,0.7837905413210059,231.04,363.13,2436.76,2515.97,1
2.7027027027027027e-05,0.01490528,21.5157465232731,0.04441336195388251,18.44,0.9473683909397597,0.9928995958987085,0.6205761363190446,335.16,474.51,1048.12,2703.46,1
6.559139784946249e-06,0.004225372,17.106496444425712,0.05522879608814996,10.56,0.999999976204786,0.9808556021137126,0.7841076646932507,274.46,828.99,1237.14,3051.49,1
0.0,0.0015696541,25.054323771800878,0.03838134540579864,21.46,0.9999999411570155,0.9968591757452268,0.7160396967335906,216.48,407.66,1012.31,2659.16,1
0.00027465346534653466,0.042667806,24.87159460844982,0.038652430015790135,20.47,0.5961538204766059,1.0955425664970817,0.46893240091672245,211.74,427.52,1753.21,2869.91,1
0.000315448275862069,0.025291031,19.293076432915406,0.049277890580355685,16.22,0.5921049828850803,1.0592279987993456,0.5894322404107953,314.82,539.6,1794.54,3022.13,1
5.936228697086312e-05,0.007334059,22.18239098566635,0.04313618904185936,16.61,0.5252433172240273,0.9899666415282327,0.49881251320781056,274.58,526.76,1962.51,2995.22,1
0.00011520053926525109,0.005186727,21.001891225321156,0.04545063830009019,14.66,0.5261671505535542,0.9876479924994495,0.6115434294932647,285.7,597.0,1962.96,3170.32,1
6.538461538461539e-06,0.004384261,24.11921164959594,0.03981016657487679,26.65,0.9999999943464707,0.9961171770678132,0.6588859754697657,274.3,328.32,816.0,2576.32,1
5.094339622641523e-06,0.009075813,16.980994617937952,0.05561427614256632,9.42,0.9999999959544467,0.9803452268705939,0.7220823860643022,252.92,928.45,1289.41,2938.99,1
0.0005557073170731708,0.007279261,18.98254376768564,0.05004367870406617,13.57,0.9999999943166344,0.9874982747838971,0.6489437839615024,178.77,644.8,1143.47,2159.0,1
0.00014465753424657533,0.011651444,19.655888209207927,0.048412345664914216,14.12,0.9999999890188558,0.9891541044225071,0.7115426512688621,220.91,619.63,1447.21,2084.25,1
6.4935064935064684e-06,0.010719201,18.417024276628783,0.051501197390150334,13.61,0.9999999942031487,0.9857881043309038,0.7000235569463653,90.78,643.09,1076.84,2146.55,1
4.8587570621469054e-06,0.0044191866,15.51874560260035,0.06053728437119233,26.03,0.9999999673277737,0.9713790331235153,0.5983698575962586,261.69,336.17,2439.85,3573.88,1
0.0001950344827586207,0.027493812,20.116553994128793,0.04735621163746879,18.71,0.770270119541106,0.977394348347108,0.6595284689878033,236.43,467.68,1787.19,2802.49,1
6.538461538461539e-06,0.004384261,24.11921164959594,0.03981016657487679,26.65,0.9999999943464707,0.9961171770678132,0.6588859754697657,274.3,328.32,816.0,2576.32,1
4.642335766423358e-05,0.005155466,19.466331589748332,0.04886073479337665,29.14,0.9999999670605586,0.9880109854061578,0.6156936853726829,129.95,300.26,2396.82,3040.29,1
0.0003235087719298246,0.008949146,16.89809151392602,0.055871878810203154,10.66,0.9322033840901047,0.9797236012832203,0.6621442569837769,289.4,821.07,1251.88,2491.5,1
3.043478260869573e-06,0.011276245,21.552520137585386,0.04434094255982632,18.72,0.9999999982296154,0.993043753375729,0.6180708505349187,466.41,467.48,939.63,3235.6,1
1.3245033112582744e-07,0.0009832319,14.988208572585078,0.06254609423313981,0.0001,0.9999994065392287,0.9690569468459974,0.6165393727627474,102.68,0.0,2236.38,2871.4,1
8.56386292834891e-05,0.006526718,20.19342682037119,0.04718444112298049,14.87,0.49690054457282823,0.9817828656588219,0.5794218349002701,253.05,588.31,1902.03,2958.4,1
0.0008358677685950412,0.0023944948,25.29179130638267,0.03803468498387316,24.79,0.999999970165853,0.9970261164000153,0.6239965342726301,116.07,352.96,2323.08,2488.7,1
4.651162790697672e-06,0.0053107683,20.56543424929327,0.04637050144412332,19.06,0.9999999869772406,0.991245730761897,0.5948161263920685,262.58,459.15,807.83,2838.28,1
0.0004979545454545455,0.005973816,17.211564039808405,0.05491016575040528,10.57,0.9999999936833474,0.9813184136078108,0.6904410778215848,223.39,827.54,1315.21,2638.15,1
8.256880733944968e-06,0.010575321,17.719109727138196,0.05342134399427346,12.12,0.9999999960813662,0.9833094139870237,0.7500513126178601,260.54,721.77,1256.37,2535.19,1
0.0,0.0017230464,25.005574897431654,0.03845329333975852,26.38,0.9999999703387867,0.9968152273817056,0.572701099597832,241.54,331.75,814.88,2585.01,1
0.00040568421052631585,0.013152755,15.681454083024134,0.059946812491463136,9.66,0.9690721457312909,0.9734064358609151,0.7209794002842248,332.59,905.87,1536.28,2953.18,1
0.0002228415300546448,0.0062308502,20.64863966771445,0.046192278838256204,16.44,0.6702210687024442,0.9885359587288328,0.6229072712881686,149.4,532.27,1870.56,2901.76,1
0.00017311258278145694,0.02543331,21.38275285819498,0.04467725691899738,18.1,0.8461532546991111,0.9771468017796883,0.6056930237203643,111.87,483.44,1770.67,2750.74,1
7.70833333333333e-06,0.0026098888,24.42649356192982,0.039329056425509816,27.0,0.9999999854849365,0.9963703971674659,0.6318596113178253,257.1,324.08,0.0,2538.29,1
6.4e-05,0.004544067,25.497830566763575,0.037738938570099675,24.8,0.9999999871458654,0.9971479268444415,0.5499453095035112,122.75,352.89,939.64,2521.87,1
0.0009438181818181821,0.009701538,17.766150117691243,0.053287434755052876,11.96,0.9999999912467848,0.9835225965666099,0.6217449055714489,223.81,731.39,1069.33,2661.54,1
0.0007199999999999999,0.006499238,19.24996540963036,0.0493828004034232,11.68,0.9999999793682005,0.9877683288711322,0.7531591406582764,227.86,749.36,1181.6,2505.12,1
4.507042253521139e-06,0.0041018203,17.764139092568396,0.053293145774860176,23.17,0.9999999810986983,0.9832195414612147,0.6515948173258969,350.99,377.58,1841.5,2795.7,1
0.0001756756756756757,0.0035647831,18.46722262135426,0.05136839596743841,28.59,0.9999999779278699,0.9854843066065048,0.5130522781243434,151.15,306.07,2026.04,3021.43,1
7.1328671328671285e-06,0.0096482495,17.88295840122721,0.05295780347294572,12.33,0.9729729639505785,0.9839344736095101,0.48422476751378185,135.49,709.64,1178.73,2209.21,1
0.00020206572769953057,0.0016877797,25.72072395360989,0.03742413572836237,24.6,0.9999999765999166,0.9972986649195736,0.5997741028260959,119.11,355.74,830.54,2491.44,1
4.631578947368433e-06,0.009642591,17.92561514556728,0.052838441039218635,11.76,0.9999999965447125,0.9841071828785525,0.7482709829498119,373.07,744.14,1196.21,2982.54,1
1.935483870967742e-05,0.010287771,21.752403238832628,0.04395140106752554,19.38,0.94999998752916,0.9932149620801454,0.7286612062356442,307.01,451.58,2727.48,3608.98,1
